label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,
2311,0,-65,19,-1526.562988,1501.875833,2648.604559,-1487.46967,713.8993894,-2429.736656,-1488.230011,255.5984388,2172.949354,-1457.695575,-82.58833038,-2269.019914
2312,20,-63,-44,-1934.601082,1077.565718,-210.6547183,-1567.149034,694.8600166,-150.1536627,-1370.200529,689.460119,420.3916122,-1086.710981,486.1061159,-121.9917049
2313,-24,20,-17,-1638.24966,-2950.30696,235.4793285,-1491.599261,-2468.800469,412.2214736,-1189.209327,-2435.93804,-683.6348542,-963.8837294,-2235.135655,852.0352897
2314,9,11,2,-2543.445907,-721.6351203,-888.3687436,-2321.445625,-523.6131174,834.9673463,-2210.13107,-633.8662231,-921.099783,-2161.49333,-562.986105,969.9139818
2315,11,-97,1,-2141.379239,1277.178827,1034.291585,-1760.688258,872.8351541,-1024.722475,-1660.574858,824.239299,1076.668014,-1570.451735,665.4308879,-1224.105819
2316,-27,-52,-10,-2274.77167,-274.6238266,1284.011696,-2133.041433,-627.4191287,-1098.618562,-2171.497038,-732.8617036,912.1772868,-2116.798884,-1019.703142,-791.8983149
2317,36,48,32,1796.169719,-57.06694504,-4857.452446,2015.727114,1220.079412,4304.888887,2080.072531,1266.114685,-4061.194104,1780.325182,1757.119302,3723.516309
2318,57,10,-20,-2544.011896,1144.349485,-1084.115496,-2123.9252,999.8535901,733.7525773,-2059.516986,1205.517228,-577.1350582,-2039.809396,1149.864207,287.1621211
2319,47,-72,-30,-2424.171899,652.835837,201.8388764,-2068.989797,525.6001512,-342.2543602,-2009.532826,622.0430746,371.8322723,-1901.552414,496.4509177,-347.826321
2320,-31,2,15,-796.5574537,-3053.923079,779.9596421,-1109.772202,-3182.085889,293.2516063,-804.9270002,-3071.759959,-487.5919661,-525.4346849,-2563.274791,520.8401429
2321,0,-61,-43,-2223.807022,351.8476338,376.4402519,-1964.615864,113.7719057,-634.3831678,-1728.341534,65.20700452,648.4057171,-1571.37607,-17.2948827,-398.1362181
2322,-33,-84,17,-714.9089392,579.1630458,2345.631652,-1035.182919,-38.87793195,-1873.974095,-854.4644574,-143.3688073,1729.5924,-573.1171712,-543.7141746,-1311.163206
2323,40,-66,-15,-2846.758806,714.300714,-19.1656654,-2760.949948,748.6224103,-335.3168403,-2784.435289,357.2942618,72.01074465,-2671.282728,349.5577918,-236.4083068
2324,-13,14,-13,-1793.248004,-2434.664991,489.8246066,-1838.853152,-2358.971713,394.7167789,-1601.961805,-2251.478628,-530.9655457,-1393.99823,-2044.378009,865.8155384
2325,-59,9,23,902.9878003,-3498.581401,1546.826952,650.3802354,-3279.166199,-388.0460644,675.864603,-3269.304367,133.7571254,735.5904202,-2984.241278,532.5733212
2326,2,-62,-44,-2483.943917,265.7210114,138.8896606,-2282.355122,9.881723841,-176.6391245,-2007.57966,-16.44262004,188.9420475,-2001.390356,-50.54637544,-94.4024222
2327,66,-40,26,389.5319908,4210.169169,-2087.965926,530.7168662,3922.394192,716.8783194,330.5858751,4113.100454,-514.823437,193.8295615,4064.195297,-141.8450339
2328,-8,-79,-8,-2170.097424,390.1604709,1648.796425,-2044.428027,62.19672908,-1636.851666,-2026.844451,-346.1074147,1368.858999,-1943.826445,-665.3250761,-1284.709931
2329,-16,-17,-20,-2362.865867,-1369.475465,965.7698587,-2115.824959,-1245.204808,-353.7227896,-2091.57191,-1406.632961,259.5286211,-2042.652245,-1381.221218,137.9896084
2330,12,-51,16,-1722.031616,792.4092378,1745.064634,-1890.700353,209.0419769,-1596.976794,-1847.538984,56.53879263,1495.318522,-1827.214157,-303.9733197,-1446.839993
2331,44,41,34,1248.781602,420.6414234,-4575.877085,1158.15601,1250.023778,3976.794214,1011.520252,1957.100401,-3632.896702,1079.347928,2017.262757,3207.440344
2332,35,-72,-30,-2698.26335,598.4297825,522.5992657,-2376.531023,452.5394501,-636.9843529,-2341.799639,218.1540506,452.4224418,-2320.407466,26.02056967,-522.2658278
2333,5,-59,-44,-2269.676739,596.3450367,306.5462244,-2014.135655,217.5463469,-753.6735433,-1905.907058,375.0331169,585.1790247,-1685.25799,306.2374104,-389.9343373
2334,-63,-38,11,177.9014022,-1958.882834,2773.928645,-98.17722169,-2554.849328,-1645.29398,77.86311612,-2400.872528,1655.591312,211.6441071,-2311.426114,-1030.741518
2335,24,-54,60,1275.163871,4290.804538,1345.416268,575.9251943,3107.43637,-2378.930785,340.4016144,3011.107263,2361.512169,55.17088882,2623.133696,-2769.597341
2336,42,59,-7,65.30585188,262.7040371,-3930.915804,258.5677703,956.3088464,3870.838856,434.3920611,1177.968434,-3526.991915,547.6157076,1841.463826,3210.102478
2337,49,-56,2,-2706.512912,1532.702532,-994.4484428,-2278.870588,1654.558837,482.8626784,-2269.964424,1773.809648,-526.4200238,-2290.255265,1636.633725,422.536405
2338,-2,-49,-39,-2403.990017,-229.5064705,691.0010906,-2089.426545,-380.9920545,-709.7340092,-2023.131451,-489.4658974,605.9294952,-1974.780488,-653.7403137,-472.717524
2339,-21,-62,63,3045.421314,1783.834105,4130.941652,2839.354513,1074.690056,-3909.53679,2563.026182,1267.75519,3769.22159,2513.33017,407.0324887,-3767.715857
2340,-53,-10,48,5033.154372,-1028.882105,2794.843115,4228.750357,-1992.459418,-2507.518169,4604.646073,-1802.376123,2720.233099,4167.77731,-1791.32969,-2056.480289
2341,-53,-6,-8,-747.2047741,-2689.943299,1277.376207,-766.5568662,-2810.791742,-639.1602118,-606.3398867,-2507.17343,332.6802164,-417.1656015,-2468.95966,99.90707698
2342,-17,64,14,2993.423432,-3892.29273,-2686.873895,2917.73506,-2311.153714,3510.886211,3188.350573,-1907.009065,-2883.843471,3190.282968,-1258.821167,3207.516783
2343,48,12,-1,-2834.911462,237.7261544,-1794.769509,-2604.921552,928.4460542,1540.530564,-2486.811884,775.7526825,-1587.117055,-2485.702062,915.1052496,1221.186268
2344,37,-14,66,3580.343954,3985.688832,-2447.641301,2913.395622,4172.744718,1283.087991,2643.509345,4240.175818,-1537.313943,2310.700291,4342.745256,300.4264837
2345,-27,-28,-27,-2421.068957,-485.6811147,1093.242314,-2168.914694,-739.2663599,-902.7865405,-2197.938143,-767.9048903,701.7772621,-2103.102981,-1040.718752,-544.5311743
2346,-9,69,18,2538.947128,-2583.476531,-3223.947333,1990.076315,-1505.085969,3569.603117,2046.768213,-1271.684818,-3267.531653,2020.948017,-697.8124898,3219.243465
2347,6,-75,24,-1745.870123,2022.460247,2257.292494,-1477.777944,1297.006486,-2345.439581,-1517.507339,1071.139555,2131.575926,-1535.01912,483.2943842,-2200.882404
2348,5,-60,-43,-2364.83311,-554.5186939,639.0782719,-2077.673832,-461.9364681,-627.8169484,-2042.31109,-505.0522554,518.1119209,-1977.443013,-684.5197271,-388.3622746
2349,-35,-20,-15,-2310.902039,-1325.830113,1147.143054,-2030.465517,-1471.294154,-613.4432439,-2139.291465,-1483.609969,433.9535211,-1987.170413,-1703.965662,-157.6955526
2350,13,63,-2,-876.5030848,-2160.475683,-2844.821058,-486.0242186,-1031.685115,2981.945204,-349.2105613,-1127.831512,-2863.518277,-263.997785,-396.0674128,2782.768495
2351,-30,-50,64,3319.60273,1786.519851,4074.815681,2580.322,772.252963,-4057.578107,2174.198216,521.1797784,3894.681318,1930.257794,314.9578836,-3820.499199
2352,-5,42,57,5019.278866,-1376.157709,-2042.22733,4657.296352,-943.4396821,2050.177655,4352.308387,-422.4641629,-1615.598186,4248.035034,113.4577986,1413.70314
2353,51,-36,14,-260.0414202,3059.666334,-2504.811164,-218.3574508,3378.956587,1356.700692,-328.1191906,3350.272018,-914.5961857,-586.0126373,3459.101866,366.1147842
2354,49,-41,-26,-2669.366703,599.08592,217.3813989,-2676.113851,711.414986,-430.307875,-2530.328017,517.2179905,406.1670176,-2664.122242,296.8073193,-468.7218351
2355,5,-62,-43,-2476.064093,-32.97814675,289.5383529,-2475.871601,51.92826165,-91.83485602,-2246.743339,-124.1299654,204.9356635,-2181.775428,-154.4201873,-153.1317261
2356,3,28,-21,-1825.231688,-1674.52718,-1770.732873,-1550.719059,-1174.266338,1635.700678,-1269.106076,-1005.291781,-1895.798179,-1132.113118,-750.9129642,1899.349119
2357,-26,-70,-6,-2255.263123,-109.2152392,1754.276677,-2115.529908,-324.4180747,-1511.171602,-2018.774916,-708.4232682,1111.666008,-1874.332262,-902.9418389,-962.0228978
2358,11,42,-21,-2050.121782,-656.7946027,-2447.524482,-1742.663194,-110.4555431,1907.851131,-1495.735807,-129.9879006,-1939.765402,-1435.132933,287.9465237,1847.321469
2359,58,-41,30,1261.592172,5385.853804,-1071.508789,1568.272018,4953.780599,-195.8472225,963.3265687,4613.141854,516.6524549,746.698202,4507.890387,-1088.516788
2360,-49,-52,19,-403.2252408,-1129.180718,3380.634878,-525.5970459,-1624.28501,-2578.027848,-610.8973575,-1361.374962,2579.303012,-513.4176361,-1886.928346,-2070.219116
2361,-8,22,66,4241.415782,-432.0699152,-111.3862793,3876.956354,-272.2515657,-145.8077321,3705.921796,-409.6245862,40.44296353,3665.832467,15.32325024,-102.8883116
2362,9,-8,56,4035.475067,872.2332388,-970.9224406,3906.11238,1340.128112,9.755375425,3388.76216,1391.56441,-22.24889633,3411.726153,1050.486827,-230.0172735
2363,-15,18,9,-1288.584993,-2676.512881,-153.4131613,-1031.234409,-2583.168413,701.828288,-890.6028716,-2498.42753,-911.4612122,-649.4056649,-2165.2556,1131.189036
2364,27,37,38,1682.07145,711.8313607,-4609.813543,1838.431664,1349.98235,3696.037659,1736.514383,1141.45937,-3541.801751,1611.280138,1623.491105,3235.017421
2365,-21,-22,67,4115.282691,1204.979043,2148.671528,3667.711447,465.5969589,-2163.999014,3366.916933,496.5227858,2156.313207,3225.925998,41.89578736,-2270.735725
2366,12,-12,3,-2647.022479,-368.3195152,25.34569533,-2436.046563,-155.9185835,138.9424444,-2389.507274,-322.6581627,-184.4270642,-2322.37702,-453.599586,169.8919802
2367,-37,28,-3,-976.0038197,-3017.497516,365.1839784,-1046.316277,-2616.892403,483.9174229,-760.5838983,-2621.283085,-676.5634302,-432.9920212,-2460.908432,975.3872675
2368,-27,-54,49,2370.393834,1980.461796,4260.656435,1849.724094,866.6617373,-3956.60585,1478.289163,383.8902977,4150.393131,1725.30683,9.003118336,-3867.302293
2369,-14,-66,27,-1636.319466,1587.804351,2713.120307,-1083.422661,882.2196567,-2935.912771,-1160.401866,506.9283463,2436.648625,-1144.99973,-4.83661734,-2266.956118
2370,2,25,45,4358.047064,-440.0785906,-1190.349062,4285.946181,23.66895903,683.8791179,3964.954861,86.56928218,-1145.287934,3715.420095,420.5970837,1215.255803
2371,2,-61,-44,-2393.947883,446.0628392,422.0690745,-2096.523445,501.0944932,-345.1100597,-2180.922377,409.6635554,580.088035,-2037.972564,192.6357819,-473.6139407
2372,45,-19,63,3372.635341,4793.838546,-2716.233793,3319.741738,4927.481362,1039.026425,2923.215379,5157.269299,-505.4593496,2671.114628,5104.880463,-0.819325933
2373,-17,-83,32,-4.566684896,1978.012325,3540.895622,-638.9999287,946.2502187,-3385.843304,-690.9423771,620.1365726,3035.403288,-762.7582551,87.41707003,-3048.268931
2374,25,-61,11,-2238.415288,1554.894314,1686.748249,-1649.86776,980.2881754,-1458.773667,-1562.992789,877.9760997,1306.787567,-1428.944301,533.6791832,-1259.217851
2375,0,9,0,-2501.862237,-1026.117872,-289.4070962,-2281.394617,-846.902845,694.602904,-2225.363881,-947.7356675,-713.4100784,-2151.264248,-885.4661147,828.2418988
2376,54,33,15,-1393.746178,813.8798628,-3407.05094,-1154.198719,1463.253501,2848.533126,-1028.05829,1451.706223,-2677.790169,-1080.431315,1874.234636,2242.650207
2377,-23,12,-20,-1860.945361,-2219.759303,799.9146546,-1641.921111,-2569.992961,124.461664,-1389.227091,-2407.396965,-287.0866211,-1252.383209,-2293.088022,688.389649
2378,28,-60,-21,-2805.98872,535.6991647,571.088578,-2684.706222,213.3081118,-686.7435347,-2636.298636,50.48548025,484.0781625,-2587.312187,-232.9160972,-546.9934041
2379,20,20,14,-1125.162973,-769.4389513,-2566.207051,-868.7197056,64.63705558,2022.18207,-677.8758668,177.3921826,-1718.31861,-446.2674067,535.1574976,1854.685111
2380,-49,-17,26,1488.58194,-3566.797736,2321.036822,1610.827337,-3217.723339,-1263.613974,1262.515071,-3582.066982,1039.396427,1578.564452,-3352.632697,-339.3356571
2381,6,-60,-48,-2317.228602,855.2067991,402.4008751,-1870.247775,433.5677894,-153.364281,-1725.485478,540.6183545,202.0516006,-1568.299105,464.4198332,-242.0960797
2382,50,-62,43,-82.96694769,4771.967733,-32.54024746,294.2550843,3987.707343,-1001.276603,-153.9365248,3853.482074,1197.629332,-200.4264771,3663.618032,-1581.870136
2383,-26,-34,69,3305.972649,1518.755471,3826.776747,2874.945668,505.6260611,-4012.685537,2503.698119,76.44900779,4059.412945,2834.251016,-75.77593128,-3739.225886
2384,-17,-93,13,-102.2743372,1139.573416,2753.187449,143.348993,853.2207923,-2401.93168,353.1220507,766.4771736,2369.625598,440.0485266,412.0737799,-2267.024573
2385,1,-71,-12,-2586.940476,-31.14980776,1163.049069,-2494.076773,-317.8421621,-994.1432981,-2472.824402,-536.9312051,906.7184194,-2369.797058,-811.3154612,-817.2985
2386,33,-19,-15,-3015.435465,278.0576859,-558.0335297,-2737.081849,355.2761239,62.29388184,-2568.965047,329.0316766,-304.8670364,-2577.274539,250.2562704,236.3844821
2387,15,-66,49,159.0815023,3467.694152,2131.579773,270.3410314,2115.059993,-2649.930255,230.5495532,1849.218948,2780.468732,-10.05551666,1258.032032,-2951.316404
2388,6,-63,-44,-1732.364388,558.7834506,527.9718316,-1209.942711,12.96213516,-388.1552026,-1011.916378,6.287847852,440.1346324,-1038.05898,75.35092989,-444.028744
2389,-24,-64,-27,-2414.186863,-387.9602647,1434.881592,-2215.035317,-499.8286595,-1367.007006,-2265.451752,-586.1761364,1144.001664,-2126.753234,-950.7269874,-837.8874229
2390,2,-56,-46,-2382.000601,453.4742142,437.8008428,-2095.410523,441.4580007,-336.454271,-2108.951462,516.8405232,558.2612297,-1920.236566,214.3394826,-342.56106
2391,50,-40,-19,-2742.703545,760.0526437,91.04780301,-2678.435079,607.936462,-374.5459769,-2728.72396,414.5493917,279.5081263,-2533.835423,407.3037659,-239.7275311
2392,48,23,31,-818.4897295,807.6197996,-3511.160916,-466.1006633,1660.199264,3026.763587,-567.8543212,1640.427683,-2763.408544,-977.0633403,1953.708235,2657.099144
2393,-45,-51,36,3422.68001,616.1786873,4262.913223,2722.36526,-608.2311226,-3976.500697,2744.632685,-747.1934314,3878.449407,2924.941639,-1075.554338,-3412.187945
2394,-37,49,1,629.7486179,-3607.602286,-637.5801331,596.3926917,-2949.564114,1238.705442,782.1019263,-2878.377862,-1504.049684,880.344336,-2576.401275,1882.30592
2395,7,-46,41,-121.6416555,1894.215364,2522.839797,-188.5710716,1387.992164,-2197.026398,-449.5909049,1100.656955,2255.379047,-412.4340083,698.8569161,-2544.489159
2396,-9,21,-10,-1869.181693,-2539.324238,165.6481442,-1657.130547,-2484.106335,647.6825803,-1533.211604,-2380.133161,-710.6626479,-1329.684296,-2108.424151,932.2500066
2397,-31,-3,-2,-1791.060937,-2164.169553,727.1811435,-1582.600461,-2494.396536,32.08381541,-1352.967845,-2203.824157,-73.85512592,-1181.310953,-2184.832346,452.1740108
2398,-39,-66,26,808.8501285,116.1558982,3601.202658,288.1678216,-575.8244824,-3137.036863,486.6586498,-999.2758958,3437.039745,362.2225302,-1165.583113,-3007.286602
2399,-45,-64,-34,-2270.864885,-241.8203696,1524.251011,-1999.62592,-651.7578974,-1158.444109,-1923.454449,-672.7587061,1022.055619,-1854.482,-834.5359376,-854.4087941
2400,34,15,-23,-2736.28097,587.0332138,-1224.393461,-2319.876685,782.2396882,1150.639312,-2287.036797,597.9859969,-1299.839422,-2361.607605,703.8738608,1156.074826
2401,-53,11,5,-386.8843119,-3299.649307,701.2276938,-315.4838629,-2804.75492,296.4823598,-274.2170801,-2757.973213,-396.8293908,-63.83462467,-2664.264514,785.735527
2402,-57,-52,18,97.78034119,-761.4086416,3301.107934,-336.113956,-1669.496284,-2815.34162,-485.3302681,-1450.782269,2211.981991,-287.6657651,-1739.597883,-1935.548991
2403,0,-60,-43,-2307.895128,839.6000887,417.2968104,-1897.298953,453.807234,-164.1837779,-1723.733453,382.5071632,89.52794197,-1585.920621,440.7697811,-218.5984114
2404,-61,-7,3,-442.0573068,-3092.54315,1517.954712,-180.5044343,-3251.307076,-572.0991366,-55.96835578,-2969.308246,245.1423396,97.10744444,-2886.741484,246.6425585
2405,45,-51,-39,-2552.61247,484.276307,574.252738,-2392.198237,448.1758341,-660.9241902,-2277.452309,178.9303572,437.9418977,-2284.87938,109.2904387,-507.9382659
2406,7,-54,-11,-2630.236408,3.283185895,806.4941158,-2458.615156,-147.9665137,-732.052168,-2472.040111,-287.0271237,563.740367,-2468.52303,-552.6725924,-506.8437365
2407,-2,45,-24,-1281.077215,-2713.737075,-1120.811309,-948.4784035,-2255.400085,1658.407647,-714.2321804,-1967.333377,-1538.924649,-613.8285994,-1566.272173,1844.30329
2408,-6,-66,-5,-2231.84931,52.19221332,1404.121934,-2128.628278,-288.3088557,-1323.649,-2158.197562,-456.7104128,1135.609362,-2113.454685,-755.6326698,-1010.834533
2409,7,-62,-42,-2369.201347,384.8188974,721.4986875,-2140.762072,42.6717548,-772.4660267,-2120.668116,-139.9089978,663.3297095,-1874.18911,-188.5053181,-535.4653061
2410,2,-63,-29,-2590.643887,268.9151643,603.984829,-2413.319655,113.1389427,-537.2551431,-2449.097055,-65.73314208,467.8836393,-2397.22091,-251.1943572,-463.1463642
2411,-28,-71,-31,-2424.11052,-204.7110043,1622.75607,-2185.553428,-322.5573141,-1311.719867,-2032.735084,-609.9270581,938.9722245,-2029.386459,-746.2703399,-782.9626642
2412,5,-43,60,2861.706077,3322.018508,1480.738964,2495.554452,2657.942837,-2353.120803,2327.834571,2438.171368,2279.921063,2233.405314,2015.431055,-2464.468804
2413,-46,-42,-17,-2407.979782,-657.8245561,1848.62536,-2170.5232,-1113.345108,-1262.443471,-2077.902603,-1369.095749,986.4226203,-1883.957751,-1526.232794,-711.5871711
2414,3,-55,-31,-2523.864627,90.58554236,761.6713306,-2363.696257,-148.4770166,-653.7176177,-2337.644502,-278.2001236,577.4218031,-2279.688724,-513.4239056,-535.6748086
2415,3,-61,-47,-2138.995384,336.0859964,716.4040355,-1749.580815,201.8062824,-871.5886728,-1922.162697,34.28382883,869.9297453,-1635.168804,-47.63506497,-618.6994577
2416,47,19,50,1878.983859,1728.687413,-4011.093416,2147.348211,2401.43164,3208.274553,1712.440714,2425.74371,-2905.330953,1754.819534,3308.125027,2550.13326
2417,27,30,-12,-2233.707181,-7.86916415,-2153.638716,-2070.787746,559.3164242,1854.516544,-1929.316227,520.9020471,-1945.408125,-1903.322674,677.2567373,1761.774343
2418,6,-59,-44,-2119.026951,190.6178906,839.7552044,-1868.754559,101.1142809,-917.7164268,-1880.991155,0.694078983,1069.044642,-1522.006143,-327.1664626,-800.4931184
2419,3,-34,-16,-2339.815863,-223.7461974,886.1431854,-2222.370612,-395.5421429,-761.1739571,-2253.996258,-534.6202322,621.4565018,-2179.219284,-793.4297511,-495.552846
2420,-55,-35,-4,-1540.95389,-2356.880046,1619.930808,-1149.751947,-2725.370248,-961.7371062,-933.7620143,-2263.917436,600.6783701,-752.7774729,-2349.937983,-361.8223618
2421,37,-51,-10,-2800.586043,647.7204539,-153.0194103,-2700.601151,615.9592122,-84.81872938,-2604.554581,430.4097705,-80.83273734,-2611.968905,329.772361,-55.14054956
2422,32,-56,63,1732.138522,4467.067915,1238.039493,1366.83253,3481.764477,-1943.932932,854.692258,3594.900833,2025.779851,757.3584399,2883.04107,-2647.457623
2423,-33,62,-5,1243.60918,-3908.744462,-860.6360717,944.1197507,-2924.6584,1682.869357,1378.002589,-2311.770867,-1838.666898,1486.789007,-1864.342645,2231.882652
2424,12,-63,-42,-2484.448744,851.7659143,224.2500072,-2059.901666,663.395888,-414.5266141,-2044.239396,714.4577911,275.1586779,-2009.35256,438.5425361,-324.6892063
2425,-40,-50,58,3328.983664,1291.809282,4017.02088,3147.948048,-299.4315546,-4044.590822,2956.978127,-320.6261221,4108.850653,3083.494527,-573.229913,-3787.309486
2426,13,-30,-5,-2676.4218,-244.1761761,306.0739897,-2586.059899,-176.781369,-278.123869,-2447.621239,-336.3596367,147.7027431,-2514.127017,-451.5961439,31.85353354
2427,-45,18,30,457.4677504,-3686.163715,960.5489265,638.1498021,-3241.033237,123.8806473,680.9182439,-3260.482073,-281.8268401,716.6475812,-2952.244531,850.0278938
2428,64,0,14,-1842.23768,1508.295936,-3299.540527,-1495.6777,1776.566319,2549.191598,-1401.855152,1691.680587,-2232.240186,-1541.595905,1919.005606,1865.818421
