label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,,Q
553,21,-63,27,-11.69902762,36.72218686,34.61942704,-10.93265879,27.9908764,33.64230618,-14.60632039,27.61473906,27.90879402,-16.56510301,21.82953619,30.0835592,5
554,-24,-27,-3,-33.150401,-19.7160671,10.04949434,-30.28137728,-19.73349539,6.873257093,-29.73653475,-20.08695164,5.175666719,-29.64623444,-20.25944578,2.739467328,13
555,45,0,16,-25.89110212,25.95924166,-39.75651225,-20.9168264,22.71553736,-34.18195711,-19.74120559,19.94829361,-32.52379776,-19.52518468,22.64434969,-28.89743811,14
556,25,-39,73,27.5897325,49.56712049,36.34609958,19.92925425,42.37499615,35.06015181,21.78345165,37.42920891,33.98770463,21.50868539,34.76915893,35.21750147,5
557,-28,9,53,59.70981006,-34.29003614,6.138100427,47.10236278,-36.15596522,6.338301258,47.16283348,-29.46676687,5.697453322,48.75696209,-27.06849784,3.118126825,1
558,-21,40,-16,-4.784463443,-49.80267818,-14.8920418,-3.469884027,-36.40757238,-13.16227863,-0.772989549,-36.34550286,-10.54173251,0.273048636,-33.74458585,-12.23084942,13
559,39,26,-16,-29.32276786,8.688876128,-30.84076607,-24.92502256,8.342639753,-26.49791002,-21.80475087,7.279260002,-24.5320318,-21.21606217,8.669657654,-23.77448519,14
560,-57,-14,43,70.79875693,-26.86215452,41.86814133,63.01753638,-28.31175313,29.75419172,56.40230913,-33.3211821,33.4735413,56.70224406,-29.17886028,27.18685549,2
561,-24,67,4,21.91020433,-42.65936239,-38.02506615,24.58648147,-41.28778611,-37.01838231,23.65493922,-31.56102205,-30.917658,23.34816738,-29.35386344,-35.51302754,1
562,13,3,48,58.18338486,17.63303505,-7.621980826,48.43139553,20.19896659,-1.856476405,48.07917388,17.44403757,-2.054654723,46.32743923,18.11013306,-0.703567955,7
563,12,28,36,61.22477854,8.368895703,-37.35806111,56.79397188,10.27605849,-30.91816663,53.94652611,8.308987511,-26.18050086,53.4239437,13.45346402,-24.38901665,8
564,-32,-79,8,-21.763739,-5.537899672,25.33471967,-20.59238902,-5.684948693,22.31764038,-18.66418229,-3.753473318,20.43944986,-16.47972237,-5.297936094,18.50330945,15
565,29,-60,45,-10.4127313,47.1411031,31.04308514,-8.351256762,47.32039872,26.43808542,-7.786172729,44.2982539,29.74232588,-11.73503616,35.94193675,30.80745702,5
566,23,66,16,49.16737936,-24.81783588,-56.82911354,46.91492221,-12.81664106,-57.87568974,41.77023793,-13.88019686,-54.2150361,44.86864627,-3.669745181,-50.07669878,8
567,-40,49,27,55.41029188,-53.85366144,-27.78986833,57.75254886,-42.88336985,-28.08277344,55.36351487,-39.31913343,-25.49427244,59.51691322,-31.6888991,-24.91580703,1
568,6,-20,34,23.19579843,22.14951495,22.61626796,19.51285028,20.98634344,24.98090026,16.97599998,19.8784234,25.85046647,12.99208508,11.66888385,25.31388255,16
569,39,0,-15,-39.49888047,5.212227689,-11.1672042,-37.43773167,8.5874566,-12.15833442,-36.1812018,6.040065632,-10.61159867,-35.33489867,5.398519785,-10.6508429,10
570,-21,-36,-40,-32.00343931,-14.0374227,16.44738991,-28.3038188,-11.84062199,14.3287457,-26.90876868,-12.19621489,10.95659077,-27.23704198,-12.25940646,8.707401666,12
571,-12,26,8,-12.21873231,-35.97842154,-12.3020506,-12.1826034,-34.18137355,-9.231513532,-6.610521874,-33.88486678,-10.06847002,-4.099088569,-31.47740773,-15.86770088,13
572,39,-87,11,-18.91693327,38.12436834,4.714764992,-22.53194112,29.01286363,-6.217297674,-20.10247726,29.35868136,0.440152988,-19.32313734,26.47511773,3.234707249,5
573,-35,20,58,52.37416308,-45.54861842,-4.317498003,51.95233103,-38.83932998,-4.073984593,55.25346066,-37.27833661,-7.430431236,45.23477459,-35.84702144,-15.02040739,1
574,-9,-78,11,-21.82914188,11.1644372,38.04048575,-20.64943622,7.470622763,36.86444268,-19.64226718,6.600553124,29.10507731,-18.78063064,1.844611149,30.60149884,16
575,-43,2,-15,-30.0344535,-33.14031126,10.27986441,-26.84878601,-30.94661739,7.508059919,-24.89250058,-28.71397915,8.980622403,-23.55913906,-27.43561181,3.625131677,13
576,-20,25,62,69.82550965,-23.32592919,-19.3632639,65.55323876,-15.66244302,-11.86472871,62.99188912,-14.80636224,-12.49794891,59.30067753,-15.5978584,-12.87832628,7
577,-7,48,-1,-4.52870952,-29.89445585,-32.56938853,-9.0465372,-33.61253621,-31.45276283,-1.526493471,-27.15838098,-28.35552267,-1.309187141,-21.37633292,-28.39998774,8
578,-6,-63,-17,-34.92027624,-8.436850199,14.29752147,-32.90425927,-7.292048404,12.66619435,-32.43278956,-7.478731058,11.17478905,-32.35272244,-10.41424544,9.673754115,12
579,14,-96,-4,-29.90469999,11.52769812,13.69837455,-23.83623776,11.09466264,9.867699319,-23.16948591,11.72686559,13.56081991,-22.34833793,10.76111573,15.60416758,3
580,12,-36,-39,-35.8550784,-3.520828616,3.516803152,-33.33016754,-1.2529746,5.31153665,-32.20341948,-2.53168142,3.161965088,-32.33514228,-3.328311147,2.450552892,4
581,-45,6,-41,-6.40347522,-32.19948906,7.049050011,-6.781066705,-29.19033065,-1.304029784,-3.243725049,-26.97231787,1.432482216,-2.626863379,-23.60530847,-2.702688112,13
582,55,-54,1,-40.97729738,22.10305415,-13.07251996,-35.44205975,15.21094501,-8.360162554,-32.01018094,15.83023459,-8.668899622,-32.33344899,16.35487954,-9.171360794,10
583,3,-17,-26,-33.42336212,-7.518854827,3.08794245,-30.13081325,-5.892683017,5.570683842,-27.59492757,-8.387123357,4.659350105,-27.34838065,-6.832574509,3.16067493,4
584,27,23,48,15.53076994,30.49348455,-47.57995734,14.94775146,29.08245051,-40.21574055,15.59639864,30.15172254,-31.30119108,15.64316939,29.42505271,-30.50897891,9
585,-6,31,37,62.70324985,-29.39802323,-28.51166295,59.68424139,-22.91416617,-23.76166684,59.67443778,-19.36015297,-17.84124908,55.47063774,-22.68777917,-24.65279345,8
586,-15,71,15,40.62317424,-34.68036793,-50.25066857,42.31745015,-31.96774585,-44.64820085,39.02805819,-25.09477184,-44.0500454,39.29368963,-15.7053141,-45.632248,8
587,12,-48,49,23.2729175,31.9159493,38.30986722,16.12844101,32.2106056,38.66279986,11.57094579,25.99058966,34.61543766,8.969124228,24.71635544,38.30504165,16
588,36,42,-13,-28.06028001,9.705895046,-34.2263092,-22.75827237,5.78499297,-29.87087317,-20.16233908,6.637328867,-26.56555147,-19.71525282,10.20446512,-25.79000496,14
589,45,-14,43,41.97709942,66.71098532,-22.04929019,37.19847787,58.09041772,-18.12582032,38.41959762,59.30497943,-21.63532994,31.27985053,57.78141897,-16.35686433,17
590,36,0,-25,-38.35624137,7.898682896,-19.04600232,-36.22973098,6.686176938,-16.36291106,-35.29554443,5.506516786,-14.97850113,-34.8016927,6.336400372,-12.78291557,10
591,-25,-84,-2,-26.35693845,-8.092542028,27.14655524,-23.52436652,-5.051860877,24.68624369,-20.93060064,-4.513282304,18.88746977,-19.71082193,-4.596269143,17.71142494,15
592,36,-39,-8,-39.88857274,6.903475281,-4.26176297,-37.03839949,6.046412601,0.587037424,-35.47949365,3.677375309,-2.434514481,-34.11597285,3.856938921,-3.065121382,10
593,-60,-45,1,-21.80096096,-29.10865445,19.15159186,-19.64728117,-27.67175829,19.33235184,-19.50235197,-23.12912961,16.10203925,-16.22590486,-25.17102276,12.17372489,15
594,-11,-43,75,31.60806355,23.14892204,43.86716682,17.15875304,21.57087728,47.22809978,16.31872281,19.41695552,41.98035187,15.21987575,13.95437713,43.6618303,16
595,-4,43,40,61.25785551,-20.59574732,-35.48689151,51.39017478,-18.0408191,-28.87807057,50.29228065,-13.32661447,-25.52974674,47.64575761,-11.26759307,-26.35360199,8
596,44,47,5,-2.666649047,23.68978774,-50.921267,-0.47479712,17.54966631,-49.71425681,1.64009231,19.24292147,-46.32515395,3.4602449,25.34582034,-41.74348935,14
597,-44,-38,44,47.20165895,-14.85119891,57.32612427,44.67378274,-14.99045963,46.67610629,45.89317819,-12.39525991,49.01588817,47.0839092,-21.04592363,45.55836536,2
598,63,-51,23,-7.208780668,53.54991758,-4.481167409,-10.05506925,47.77892395,-2.699175252,-5.303439847,47.28313343,-4.980074428,-10.46303451,45.34458106,0.509728963,17
599,-4,40,-3,-18.35818697,-37.65916348,-20.82771163,-17.26074413,-30.11207011,-25.21120449,-14.98558307,-28.40616023,-22.61820415,-14.13281606,-21.8014964,-25.68635551,8
600,-63,-22,17,7.462755001,-49.04512691,30.48073662,7.949159077,-40.24133277,23.53702824,5.53622799,-39.81334448,20.65355381,8.583850408,-41.50140404,15.87213018,6
601,7,-41,27,-13.65949272,12.25955684,32.79876867,-15.41279476,7.71317172,27.55873059,-15.94081907,6.083966589,23.60715615,-14.9826544,2.695144372,23.88347619,16
602,-9,5,17,-22.94740863,-34.48359574,-10.09318427,-21.05722684,-31.38167351,-7.316897246,-17.98870733,-30.12470135,-9.108633994,-17.20432609,-29.17414698,-11.83727074,13
603,63,6,20,-27.17311135,25.60276718,-37.3333492,-25.68807567,22.81042933,-34.00322073,-23.52544,20.19760595,-31.38236458,-22.14838941,22.7595885,-28.13850532,14
604,-56,2,-9,-14.75362019,-38.46848856,9.193250667,-10.70038241,-34.23661544,6.246921878,-9.102610053,-27.15849849,7.548834869,-7.71826824,-27.48550817,3.676543307,15
605,-51,8,43,42.40203645,-38.32121278,11.64783222,34.30642853,-42.080021,7.196855506,38.46772144,-34.41828439,10.29902664,36.10430552,-33.99016525,9.234768492,2
606,7,-15,-3,-34.4501923,-8.034213003,0.24796784,-32.13152472,-5.894091281,-0.094922819,-30.9039063,-6.288501691,-0.126131428,-31.09548006,-6.631999126,-1.204513011,4
607,-4,8,42,56.8856909,5.523977173,6.115487746,55.88993301,6.067487569,6.797781158,45.69655164,2.122517223,10.40856685,42.0794769,-1.973981038,11.9419376,7
608,26,6,-39,-19.65882219,12.50129534,-17.080766,-18.74935644,14.48089236,-21.29660358,-16.99158279,15.16687043,-18.09160648,-15.24094847,17.42657646,-16.8476034,10
609,-44,-45,27,19.48721779,-19.39638737,49.56266484,13.80016048,-18.32437177,48.06632885,17.82201807,-14.26237779,45.70966944,17.57432757,-19.39812039,42.66491911,2
610,39,46,37,31.66246656,16.02597675,-69.28843102,24.21591696,14.06368498,-70.16814328,31.59013736,20.47275417,-55.61776798,30.86834673,25.29222288,-50.47167746,9
611,-63,-21,-14,-17.0618478,-35.25563034,10.10389649,-13.82211308,-34.43439324,8.815123704,-11.87260126,-29.36830411,7.384391943,-10.89008452,-29.60557587,3.693049625,15
612,-35,-52,-9,-31.86410342,-18.64551035,19.45473094,-31.58886428,-12.89744654,17.43384656,-27.56716218,-16.41287382,13.94373171,-26.17971262,-18.88967555,12.76279783,15
613,66,-20,14,-18.27108583,42.75749628,-28.95949107,-20.92136384,34.99342382,-24.92734958,-18.3480945,32.67292093,-25.70021232,-16.97517484,35.50188121,-21.36324598,14
614,-4,14,-16,-24.39556792,-31.15082178,-13.0823142,-21.89203857,-28.93484255,-11.01457099,-21.35705244,-27.82174415,-9.994970117,-21.3977947,-25.52197675,-13.4190366,13
615,32,25,9,-26.44391169,10.62737265,-33.75681179,-22.85445819,7.728558219,-32.46190473,-19.16227857,7.509339877,-26.83210228,-18.56039929,10.35799061,-26.77225285,14
616,-18,30,52,71.90001689,-16.77107894,-17.17223578,65.32497741,-11.8623428,-12.95184904,60.49213514,-13.35402475,-12.28861697,59.83763145,-14.29453084,-10.47265027,7
617,-34,-35,58,47.36441784,6.357309296,59.0029846,45.31624939,2.884050843,49.64213744,43.0186439,0.79886196,51.96986277,40.11416644,-6.487670426,50.00532216,2
618,57,-66,22,-31.38388817,42.63580828,2.088878356,-31.56248405,30.95561269,-7.04172003,-27.61653327,27.24485266,-9.519927381,-24.25917608,29.34945545,-3.495235348,5
619,0,-68,30,-13.20680252,13.81126742,41.30727501,-11.13340964,11.51806269,37.40556653,-11.58129418,11.48876565,36.10682457,-13.6832463,5.572102344,35.78363302,16
620,18,46,-18,-27.4985078,-0.911176574,-32.00020277,-23.93463411,1.88416543,-31.39487194,-22.69575482,2.030975027,-27.58199143,-21.15079746,5.106949124,-25.74566198,14
621,57,-35,51,32.22240633,76.80575395,-9.980634809,27.73400462,68.90827439,-7.565255109,24.53887538,67.37942369,-6.491349066,24.54712116,66.9397933,1.544326927,17
622,-41,-18,22,23.46163897,-49.60205839,25.35514275,21.61611951,-46.3265414,21.07254627,20.98568927,-45.41641199,17.80156462,22.69596095,-46.12871995,11.01472713,6
623,4,-34,-27,-32.76197011,-3.763760867,7.677895233,-32.06214843,-3.626209533,7.185742319,-31.98442922,-5.222741545,6.270738179,-31.68020241,-7.265336685,5.444514876,4
624,-18,-16,72,52.32064275,11.32514733,26.85869343,42.34076307,10.40258464,28.76101959,37.00996287,9.059186996,25.98291778,34.38669801,3.277965172,28.20661572,7
625,53,15,-25,-37.5541079,20.15029441,-19.52757665,-28.99559406,15.84559451,-15.13741605,-30.45032625,16.27223767,-13.68376272,-30.13430153,18.16148155,-12.31140867,10
626,10,-38,75,47.45463808,47.61995139,25.97758376,40.1636293,29.91332815,31.39978345,35.7068944,34.10302029,30.04791968,35.03504386,30.58111161,31.30564382,5
627,40,-21,9,-31.42589903,23.16104986,-28.89717165,-25.78720895,20.90005379,-25.85118787,-23.31820698,18.73883228,-23.24718614,-22.24741538,22.28957843,-21.31812994,14
628,-48,-5,54,70.08861535,-28.01684243,36.66649824,61.39640941,-30.59730931,27.27850658,67.20274839,-21.68332723,31.5829849,57.82066735,-28.24531,25.62953333,2
629,42,-75,-24,-36.33363014,8.87911568,2.673452989,-31.38360859,7.280395257,5.128579593,-30.56176265,7.268583339,5.376020257,-29.56218243,6.931623906,3.755008746,3
630,-17,-93,-6,-28.18088289,0.69834365,32.42748659,-22.85868516,2.063307224,27.03596597,-22.78939951,2.170411157,24.82636256,-20.52151154,-1.208067248,23.16220926,12
631,12,51,20,12.42359692,-18.00384457,-46.22066611,13.41915265,-28.304815,-46.26533947,10.13813581,-23.5126425,-38.89551479,9.904963686,-13.69900862,-40.04235097,8
632,14,-5,69,52.89569651,21.31422924,13.74145513,50.94444425,20.18681846,14.37746217,42.33267361,18.15488053,12.16274653,40.35891366,16.20020907,13.47001401,7
633,-3,-12,11,-26.60304788,-21.55952481,-2.239550557,-27.21063739,-20.39479181,-0.818149892,-24.12033341,-18.61779521,-4.618815823,-22.68569916,-16.94399634,-6.035107608,11
634,21,-72,29,-15.62725252,34.14217958,37.12480824,-11.76796589,29.91558417,35.7182543,-14.79972429,27.61863935,29.28077052,-16.78838468,23.22551268,30.02962474,5
635,-45,27,-4,-15.61001415,-43.9079199,-4.224979574,-13.73079527,-36.28317657,-4.176180277,-11.60669949,-34.68793982,-6.137096461,-10.54319716,-34.87834905,-9.060582755,13
636,-5,31,-21,-20.57602085,-30.24050952,-22.39862718,-18.6393757,-27.14733743,-16.11924169,-14.79112904,-26.18668422,-18.51083021,-13.57709109,-21.13501533,-21.34404933,8
637,7,29,63,69.90149114,6.723092297,-32.62603294,67.24676608,3.811691218,-21.99271477,64.42104811,7.935448512,-21.87522542,60.75994598,8.466461203,-22.15569583,8
638,-20,48,32,55.3520349,-38.08628271,-35.16361325,51.55523734,-31.48798532,-31.61216747,51.52543464,-29.87748978,-28.38944303,50.57149004,-24.98455699,-31.94959439,1
639,62,-34,-21,-40.70756163,19.01305832,-14.73199018,-35.41265541,14.97202702,-10.86245314,-30.75889356,13.02988576,-13.16992791,-31.44396998,15.44300428,-10.3029466,10
640,15,-79,-17,-37.41734446,6.86375966,9.358854055,-35.65805695,7.246405629,9.954126229,-34.56246929,2.720158389,8.62779168,-34.61356105,0.19090971,8.185809958,3
641,-3,-33,76,51.63551329,22.51469389,34.62156919,48.02626864,21.88172847,33.68111185,44.32817806,17.92160199,29.77572767,40.22906692,12.47882356,34.63518635,7
642,48,-52,-29,-36.99204798,9.485596822,6.382235333,-36.53561129,7.947715092,5.949884115,-35.51940612,6.891857924,5.245556676,-36.90195129,4.999661859,5.709170301,3
643,28,-63,60,12.18130812,52.11766391,35.98522119,13.55566293,45.93756343,24.97597093,5.091241223,44.78864963,29.98912401,6.177167494,38.16460699,34.34033964,5
644,-33,24,2,-16.10941366,-41.87083016,-6.959582291,-15.0786317,-36.27292514,-4.930389852,-13.38699205,-35.76867707,-8.035448247,-12.08677363,-34.08727829,-10.30595748,13
645,30,-1,6,-37.37690816,2.671996396,-25.40881103,-33.21905696,4.757804556,-19.8508503,-31.49390523,2.991433522,-22.59271303,-31.28346882,4.728405044,-21.42001853,14
646,4,-91,4,-26.57300617,16.34154733,19.00426125,-21.99674464,15.07286499,11.90484353,-20.95620276,13.1045661,16.3702944,-20.33529462,11.01990479,16.14581255,3
647,-43,-73,24,9.38550595,-8.417238622,49.84971903,14.78725307,-14.04338001,46.85212711,15.54812481,-11.53598427,40.13366263,14.11422394,-14.70057605,38.87664093,15
648,54,25,29,-8.659868211,24.09686516,-48.63654519,-9.328640121,23.30322849,-44.49819764,-8.348261732,21.35241739,-38.0457996,-11.23951913,23.91954389,-36.07876045,14
649,-7,57,-19,-20.86460412,-35.48323593,-12.7234995,-18.94154774,-30.04675194,-13.79949703,-14.76511438,-30.29866757,-15.36620209,-14.99805625,-25.7607358,-18.01268498,8
650,45,-66,45,-8.234026636,53.88172982,12.11740296,-6.240527474,53.15006401,12.66412343,-6.573137285,51.16230755,15.05971214,-9.426537148,50.00610111,18.50798264,5
651,24,12,61,57.23818867,24.34938226,-17.60756678,49.83489473,23.25202267,-12.89297086,43.37676009,22.87979877,-12.39060218,41.36908849,26.07464596,-9.220842779,7
652,59,2,-30,-27.87754588,18.2577895,-16.43629321,-21.05314111,18.17098233,-18.14392008,-19.63665312,16.74769427,-14.95334058,-17.78028645,18.37396267,-13.14851693,10
653,-9,54,45,52.4717207,-25.07152834,-39.73122548,47.86138917,-19.93427681,-36.06117349,45.36918484,-21.05657621,-33.29014111,44.64425092,-14.0000333,-32.25347335,8
654,-42,-65,11,-25.22957794,-21.21935246,30.78328571,-19.12650094,-21.14789929,27.19776028,-18.41095225,-18.55392869,25.72751326,-16.71607378,-21.46773279,22.53981247,15
655,-30,-14,3,-14.20698064,-43.96456785,1.933698343,-14.56385579,-40.59692542,2.329387354,-9.462788667,-35.73556354,-2.13931321,-8.367119979,-36.47315294,-5.886554058,13
656,24,-13,-26,-39.79066352,8.291920233,-12.85380588,-33.87398407,5.733628322,-13.20608276,-31.7352314,4.151295417,-10.59066435,-30.02314178,4.266851532,-9.450998182,10
657,-54,-55,31,37.29719946,-4.536996701,59.76974325,25.15633856,-11.37635364,50.50038543,22.77378724,-9.73381361,49.32744943,21.80364236,-16.43274471,43.60560956,2
658,-2,-28,-4,-34.05796607,-9.795286362,5.200751934,-32.86605326,-6.53025988,4.354854786,-31.48937987,-8.477682369,4.485000373,-31.08350236,-9.914300561,3.927751612,4
659,51,-40,17,-11.27308802,55.39913427,-15.22055029,-10.2494363,44.50560941,-14.82683464,-13.33179547,42.99005727,-12.37892994,-14.02074737,43.49639526,-6.970431827,17
660,-14,13,-22,-22.72810828,-34.79806571,-7.556282193,-20.91853893,-30.77894795,-7.89955955,-18.58193417,-31.3306679,-8.388468732,-17.41966426,-29.91101957,-11.78144849,13
661,66,-10,-5,-27.64176136,18.7134586,-15.66551421,-23.63442746,18.62002942,-20.22887635,-20.12757623,16.95336797,-15.2952956,-17.80999586,18.92687751,-12.87759997,10
662,20,46,48,60.31582864,-4.358938425,-44.30085828,57.55526091,0.176613073,-37.31288949,49.51267321,1.907725859,-39.5347566,48.3397877,6.110427205,-36.58031237,8
663,47,-48,57,9.8901536,66.66389878,19.53212828,10.88466501,59.52383092,16.93216913,3.639923678,56.30858076,19.21321073,4.467844852,51.81993145,24.05875439,5
664,-15,-71,-24,-33.70293816,-10.39957487,17.23717446,-29.94765141,-7.167388263,18.38171754,-27.85636278,-7.952793422,13.01308244,-28.70803056,-9.989014709,11.62461954,12
665,-35,22,-30,-23.33527929,-35.50349776,1.844697666,-23.76309142,-31.22452913,8.628022368,-20.40333472,-29.07535443,2.699520971,-18.3426791,-28.89330036,-1.217476501,13
666,-63,-22,2,-15.83391319,-37.15517084,15.93953189,-9.259555248,-35.57152202,13.12882286,-6.227694673,-32.95024052,13.64888242,-4.106395154,-33.74590555,7.466711106,15
667,37,38,33,16.89087987,29.40197783,-60.18556312,8.519080937,21.09550064,-52.89249787,9.037972049,23.63787367,-45.7697966,8.28803459,20.7105031,-43.08617787,9
668,16,-9,20,-24.92437179,-0.513445084,-26.58208823,-23.63956641,0.001540566,-28.08118464,-21.55306653,2.75743008,-25.20253682,-20.12114392,7.876579789,-23.3814459,11
669,55,-27,-3,-38.93639403,23.9640248,-14.71257302,-31.75835517,20.82642142,-11.01744603,-32.10464943,20.53060783,-11.86379529,-30.13221478,19.80690509,-9.576887727,10
